"Games","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","Hand_OBP","Hand_SLG","Hand_BABIP","Hand_ISO","Hand_SBPerG","P_OPS","AL","SameTeam","weight","height","age","bats_right","bats_switch"
34,67,4,10,2,0,0,2,0,0,0,20,0,0,5,0,1,0.149,0.179,0.213,0.03,0,0,0,1,205,76,27,0,0
133,518,95,186,40,3,32,100,8,1,43,95,5,5,1,4,11,0.411,0.633,0.39,0.274,0.0601503759398496,0.784,1,1,240,76,29,0,0
70,203,25,61,11,0,5,40,0,0,33,21,4,4,1,2,6,0.405,0.429,0.313,0.128,0,0,0,1,225,72,30,1,0
34,62,3,6,0,0,0,4,0,0,2,27,0,0,8,1,0,0.123,0.097,0.167,0,0,0,0,1,220,78,24,1,0
101,340,44,91,19,3,6,38,1,1,28,54,1,0,3,4,8,0.32,0.394,0.299,0.126,0.0099009900990099,0.3,1,1,200,73,28,1,0
97,201,33,51,10,1,8,21,1,2,16,57,1,6,1,2,3,0.324,0.433,0.312,0.179,0.0103092783505155,0,0,1,220,73,26,1,0
20,9,5,1,0,0,1,1,0,0,0,4,0,0,1,0,0,0.111,0.444,0,0.333,0,0,0,1,185,72,26,1,0
97,313,30,93,18,1,7,48,0,0,29,49,1,5,3,2,8,0.364,0.428,0.332,0.131,0,0.429,0,1,220,72,34,1,0
142,520,83,144,29,5,18,72,11,6,91,128,2,10,0,2,13,0.393,0.456,0.335,0.179,0.0774647887323944,0.301,0,1,240,77,21,0,0
131,281,38,72,21,1,11,51,0,0,33,75,5,3,0,3,4,0.338,0.456,0.308,0.199,0,1.833,0,1,235,74,33,0,0
143,550,87,152,23,5,31,108,1,1,59,157,11,8,0,3,14,0.353,0.505,0.332,0.229,0.00699300699300699,0.819,0,1,250,76,31,0,0
126,497,80,133,24,5,6,37,10,3,50,87,0,4,5,3,14,0.338,0.372,0.312,0.105,0.0793650793650794,0.917,1,1,190,72,33,0,1
35,77,4,15,4,0,0,4,0,0,0,21,0,0,8,0,0,0.195,0.247,0.268,0.052,0,1,0,1,175,73,35,1,0
157,569,100,165,35,5,26,86,7,0,83,91,5,9,0,7,17,0.385,0.506,0.303,0.216,0.0445859872611465,0.696,0,1,225,76,34,0,0
155,561,75,154,37,5,16,83,4,3,68,108,11,0,0,7,15,0.349,0.444,0.311,0.169,0.0258064516129032,0.563,0,1,225,74,38,0,0
134,471,65,151,15,3,8,47,7,6,29,62,1,0,4,2,14,0.359,0.416,0.355,0.096,0.0522388059701493,0.541,0,1,195,71,29,1,0
116,158,18,42,11,0,3,22,0,0,13,29,2,0,1,1,3,0.32,0.392,0.307,0.127,0,0.685,0,1,220,75,27,0,0
82,200,23,52,10,0,5,25,1,3,22,30,2,2,3,1,4,0.338,0.385,0.283,0.125,0.0121951219512195,0,0,1,200,74,28,1,0
109,339,57,89,18,3,5,44,4,0,59,39,1,2,1,3,8,0.372,0.378,0.282,0.115,0.036697247706422,0.664,1,1,202,74,27,0,0
17,21,5,4,1,1,0,2,2,2,2,4,0,1,0,0,0,0.292,0.333,0.235,0.143,0.117647058823529,0,1,1,210,74,24,1,0
157,663,111,179,30,3,10,67,18,5,63,106,4,9,1,3,22,0.34,0.37,0.307,0.1,0.114649681528662,0.661,1,1,195,75,36,1,0
40,111,15,22,3,0,7,23,1,0,25,27,0,1,0,3,1,0.343,0.414,0.188,0.216,0.025,0.75,1,1,210,74,31,0,0
77,216,30,52,15,3,10,40,2,2,40,55,2,2,0,3,2,0.36,0.477,0.273,0.236,0.025974025974026,0.444,1,1,205,74,26,0,0
103,391,73,112,20,1,9,45,15,5,56,57,2,7,2,4,11,0.382,0.412,0.313,0.125,0.145631067961165,0.918,1,1,200,72,28,1,0
143,518,68,129,23,3,21,92,0,1,56,116,5,3,0,5,16,0.323,0.427,0.28,0.178,0,0.273,1,1,220,72,28,0,0
39,129,17,37,14,0,3,24,0,0,21,33,0,0,0,1,7,0.384,0.465,0.362,0.178,0,0.301,0,0,240,77,35,1,0
33,67,2,7,0,0,0,5,0,0,3,29,0,0,13,0,1,0.143,0.104,0.184,0,0,0,0,1,170,71,26,0,0
151,574,96,169,46,5,22,104,15,5,72,124,12,5,0,10,15,0.372,0.507,0.336,0.213,0.0993377483443709,0.688,1,1,215,73,25,1,0
34,53,6,8,4,0,0,3,0,0,5,14,0,0,11,0,1,0.224,0.226,0.205,0.075,0,0,0,1,230,78,37,1,0
137,510,88,167,43,1,9,75,1,4,65,53,14,3,0,6,19,0.402,0.469,0.348,0.141,0.0072992700729927,0.558,1,1,225,77,27,0,0
143,479,63,129,25,0,21,77,5,2,74,98,10,9,0,4,12,0.375,0.453,0.297,0.184,0.034965034965035,1.152,0,1,225,75,26,0,0
85,242,30,46,12,1,6,24,7,2,33,57,2,5,6,2,3,0.298,0.322,0.221,0.132,0.0823529411764706,1,0,1,190,70,29,0,0
57,175,10,42,6,1,2,19,0,0,10,15,0,1,5,4,7,0.279,0.32,0.247,0.08,0,0.829,1,0,190,71,36,1,0
47,145,20,37,4,0,9,25,3,1,25,36,5,1,0,2,3,0.364,0.469,0.275,0.214,0.0638297872340425,0.9,1,1,230,74,25,0,0
138,419,54,122,26,2,12,65,14,2,45,71,2,0,0,3,6,0.358,0.449,0.324,0.158,0.101449275362319,0.646,1,1,210,75,29,0,0
97,165,16,48,11,2,4,18,0,1,15,39,4,0,2,0,5,0.35,0.455,0.361,0.164,0,0,0,1,220,73,30,0,0
15,29,1,4,0,0,0,1,0,0,1,4,0,0,4,0,0,0.167,0.138,0.16,0,0,0.333,0,0,190,72,33,1,0
144,484,64,95,18,0,28,84,5,1,87,158,4,7,0,4,2,0.325,0.407,0.222,0.211,0.0347222222222222,1.126,1,1,225,74,32,0,0
155,626,100,172,33,5,18,59,16,12,46,83,1,8,6,1,14,0.332,0.43,0.293,0.155,0.103225806451613,1,0,1,211,72,29,1,0
132,554,76,165,27,2,6,52,5,0,32,47,1,7,1,8,14,0.339,0.386,0.312,0.088,0.0378787878787879,0.57,0,1,190,69,35,1,0
120,383,49,95,23,1,18,57,3,1,59,99,3,7,0,2,6,0.357,0.454,0.287,0.206,0.025,0.646,1,1,215,74,39,0,1
108,406,58,124,23,2,18,67,0,2,30,55,5,4,0,3,12,0.357,0.505,0.315,0.2,0,0.744,0,1,210,73,23,1,0
72,243,26,67,11,2,3,22,3,0,21,43,3,0,2,1,8,0.332,0.374,0.323,0.099,0.0416666666666667,0.781,0,1,200,73,34,1,0
137,522,74,141,29,2,30,125,4,3,59,98,1,3,0,11,7,0.341,0.506,0.274,0.236,0.0291970802919708,0.597,1,1,230,75,35,1,0
118,343,53,86,19,2,9,40,13,3,21,97,1,8,5,1,10,0.308,0.397,0.324,0.146,0.110169491525424,0.4,1,1,200,72,25,1,0
133,471,66,134,34,3,20,83,1,2,50,82,3,8,0,8,12,0.358,0.497,0.302,0.212,0.0075187969924812,0.182,0,1,245,76,35,1,0
88,350,48,85,16,3,8,41,17,1,40,32,2,1,0,3,4,0.32,0.374,0.246,0.131,0.193181818181818,0.525,0,1,175,67,32,0,1
33,73,11,21,4,0,3,7,0,1,7,21,0,1,0,1,2,0.354,0.466,0.36,0.178,0,1.076,0,0,195,71,30,1,0
105,331,42,76,12,2,11,34,5,3,16,74,3,8,1,1,11,0.281,0.378,0.263,0.148,0.0476190476190476,0.818,0,1,210,72,33,1,0
121,371,43,112,28,1,8,53,0,1,55,54,13,6,0,1,8,0.4,0.447,0.335,0.146,0,0.729,0,1,215,70,31,1,0
111,431,55,126,22,1,7,47,3,1,32,68,1,3,8,5,9,0.342,0.397,0.33,0.104,0.027027027027027,0.594,0,1,200,72,33,1,0
34,58,2,8,0,1,0,3,0,0,0,26,0,1,7,0,0,0.153,0.172,0.25,0.034,0,0.333,0,1,200,72,28,0,0
152,563,61,151,34,3,13,63,3,2,47,81,12,1,0,5,26,0.323,0.409,0.291,0.14,0.0197368421052632,0.498,0,1,268,71,24,0,1
137,227,34,55,13,3,3,17,4,5,20,38,5,3,1,1,3,0.311,0.366,0.278,0.123,0.0291970802919708,0.397,0,1,215,74,26,0,0
63,158,17,31,8,0,5,17,0,0,20,71,0,6,2,1,2,0.308,0.342,0.313,0.146,0,0.1,1,1,220,72,30,1,0
153,629,85,166,24,10,3,58,26,4,60,74,0,4,10,2,12,0.331,0.348,0.294,0.084,0.169934640522876,0.615,1,1,210,72,26,0,0
150,514,91,131,19,6,22,77,30,6,55,168,2,5,3,6,6,0.329,0.444,0.33,0.189,0.2,0.384,0,1,205,76,26,1,0
26,52,10,12,2,0,2,8,1,0,5,7,0,1,0,0,2,0.31,0.385,0.233,0.154,0.0384615384615385,2,0,0,195,73,37,1,0
150,566,91,163,33,3,29,89,1,2,58,139,0,6,3,2,13,0.359,0.511,0.335,0.223,0.00666666666666667,0.704,1,1,195,72,30,0,1
158,601,113,154,36,0,33,108,0,1,93,122,6,13,0,5,15,0.365,0.481,0.268,0.225,0,0.554,1,1,225,75,30,0,1
82,212,22,61,7,0,12,33,0,0,19,61,0,3,0,3,3,0.35,0.491,0.345,0.203,0,0.544,1,1,220,74,33,1,0
108,276,48,78,16,2,25,59,0,0,60,82,4,2,0,2,8,0.412,0.627,0.31,0.344,0,0.408,1,1,250,76,40,0,0
139,507,84,136,43,8,16,63,26,7,56,128,2,2,5,0,10,0.343,0.479,0.331,0.211,0.18705035971223,0.719,0,1,195,70,32,0,1
82,237,22,50,6,1,5,27,1,2,22,43,0,5,4,4,4,0.287,0.308,0.233,0.097,0.0121951219512195,0.929,1,1,200,72,34,1,0
154,536,89,127,38,4,18,62,42,9,67,164,1,2,1,4,13,0.322,0.424,0.304,0.187,0.272727272727273,0.476,1,1,185,75,26,1,0
148,521,64,129,24,2,24,85,1,2,45,92,6,4,0,5,20,0.31,0.44,0.256,0.192,0.00675675675675676,0.473,0,1,245,72,31,1,0
115,425,75,117,20,2,16,65,13,2,63,63,3,18,0,5,4,0.387,0.445,0.288,0.169,0.11304347826087,0.658,0,1,195,73,32,0,0
111,333,37,86,16,3,4,35,7,0,21,43,7,2,7,0,20,0.306,0.36,0.287,0.102,0.0630630630630631,0.667,0,1,170,71,32,1,0
85,299,30,93,18,1,7,40,2,0,20,46,0,0,0,3,11,0.351,0.448,0.345,0.137,0.0235294117647059,0.606,1,1,210,74,26,1,0
147,587,84,152,26,10,18,69,34,6,53,79,5,7,0,1,6,0.327,0.429,0.273,0.17,0.231292517006803,0.563,0,1,190,69,30,1,0
150,547,106,177,36,2,37,113,16,5,91,125,8,7,0,3,11,0.424,0.6,0.361,0.276,0.106666666666667,0.191,0,1,220,74,27,0,0
156,554,106,164,46,2,27,85,13,3,82,147,6,7,0,9,11,0.388,0.532,0.352,0.236,0.0833333333333333,0.758,0,1,235,77,31,1,0
70,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,205,73,28,1,0
33,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,210,73,30,0,0
17,37,1,7,2,1,1,3,0,0,0,15,0,0,5,0,0,0.189,0.378,0.286,0.189,0,0,0,1,175,71,23,1,0
153,570,77,170,46,1,21,112,5,4,28,81,5,6,0,9,16,0.333,0.493,0.312,0.195,0.0326797385620915,0.885,1,1,240,75,25,1,0
157,656,99,186,36,3,21,91,4,2,50,115,4,1,0,11,21,0.33,0.444,0.311,0.16,0.0254777070063694,0.619,1,1,200,73,34,1,0
151,541,77,129,28,2,10,75,24,3,92,107,1,3,7,12,10,0.346,0.353,0.273,0.115,0.158940397350993,0.914,1,1,210,75,29,0,1
150,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1,17,0.347,0.361,0.312,0.082,0.246666666666667,0.566,1,1,200,72,23,1,0
141,464,63,137,33,4,19,82,3,1,73,131,9,3,3,8,8,0.389,0.506,0.366,0.211,0.0212765957446809,0.263,1,1,210,71,24,0,0
124,487,82,144,33,0,32,105,1,1,25,53,0,5,0,8,13,0.331,0.561,0.273,0.265,0.00806451612903226,0.844,1,1,220,71,32,1,0
145,488,90,147,23,2,31,94,2,6,92,93,17,3,0,4,7,0.412,0.547,0.315,0.246,0.0137931034482759,0.851,0,1,220,73,35,0,1
152,556,51,140,27,3,13,68,4,4,16,63,3,2,0,10,16,0.271,0.381,0.259,0.129,0.0263157894736842,0.826,0,1,205,70,29,1,0
40,120,11,35,7,3,5,19,1,0,11,47,0,0,0,2,1,0.346,0.525,0.429,0.233,0.025,0,1,0,220,74,30,0,1
37,100,12,25,3,1,8,12,0,1,12,21,1,0,0,0,2,0.33,0.54,0.239,0.29,0,0,0,1,220,71,40,1,0
97,350,44,93,10,2,4,26,20,10,23,51,3,4,2,2,3,0.317,0.34,0.3,0.074,0.206185567010309,0.666,0,1,200,71,34,1,0
23,49,8,11,3,0,2,10,0,0,5,9,1,1,0,0,2,0.309,0.408,0.237,0.184,0,0,0,1,220,75,38,0,1
150,563,109,187,38,6,33,111,33,6,58,93,2,5,0,3,9,0.397,0.597,0.35,0.265,0.22,1.182,0,1,205,74,28,1,0
92,249,18,48,4,0,1,15,3,1,10,63,1,1,4,0,2,0.227,0.221,0.254,0.028,0.0326086956521739,0.5,1,1,197,74,25,0,1
78,110,8,30,4,0,1,8,1,0,3,15,0,0,1,1,4,0.289,0.336,0.305,0.064,0.0128205128205128,0.667,0,1,195,73,31,0,0
161,572,111,197,48,0,30,105,2,1,108,89,22,3,0,5,24,0.448,0.586,0.365,0.241,0.0124223602484472,1.261,1,1,249,76,28,1,0
159,623,104,188,46,7,28,118,8,2,38,96,11,12,0,8,18,0.349,0.533,0.316,0.231,0.050314465408805,1.057,1,1,210,72,29,0,0
34,71,2,11,3,0,0,5,0,0,2,25,0,0,9,0,0,0.178,0.197,0.239,0.042,0,0.364,0,1,230,78,36,1,0
18,8,2,3,0,1,0,4,0,0,0,1,0,0,0,0,0,0.375,0.625,0.429,0.25,0,0.367,0,1,200,70,25,0,0
83,256,37,77,11,3,5,27,10,5,10,30,0,0,5,3,7,0.323,0.426,0.321,0.125,0.120481927710843,0,1,1,170,71,33,0,0
58,160,16,42,7,1,2,26,0,0,14,34,3,0,0,1,4,0.32,0.356,0.32,0.094,0,0,1,1,215,73,34,0,0
31,40,2,6,0,0,0,1,0,0,2,16,0,1,4,0,0,0.209,0.15,0.25,0,0,0.667,0,1,240,75,25,1,0
107,157,19,28,2,1,1,9,2,1,20,21,2,3,5,2,1,0.28,0.223,0.197,0.045,0.0186915887850467,0,0,1,180,72,41,0,0
36,92,8,22,3,0,1,9,4,2,8,28,1,0,0,0,0,0.3,0.304,0.333,0.065,0.111111111111111,2,0,1,190,69,25,1,0
75,200,33,63,15,0,11,40,5,0,15,40,0,1,1,2,7,0.362,0.555,0.344,0.24,0.0666666666666667,1.013,0,1,215,74,27,1,0
124,475,64,125,28,1,29,87,9,5,33,116,1,2,0,3,8,0.312,0.509,0.288,0.246,0.0725806451612903,0.959,1,1,230,74,31,1,0
150,582,79,152,29,7,16,73,19,6,51,92,1,7,2,5,4,0.326,0.418,0.284,0.156,0.126666666666667,0.647,1,1,205,74,38,0,0
148,326,35,86,20,3,1,28,2,2,33,65,9,3,10,3,3,0.334,0.353,0.323,0.089,0.0135135135135135,0.667,0,1,190,70,25,0,0
60,50,9,13,2,0,1,7,4,0,2,17,0,1,1,1,1,0.296,0.36,0.364,0.1,0.0666666666666667,0,1,1,230,76,29,0,0
78,219,34,55,13,0,7,28,5,2,11,36,1,3,2,0,3,0.296,0.406,0.273,0.155,0.0641025641025641,0.4,1,1,195,72,25,0,0
162,569,95,170,36,1,38,120,1,1,107,106,32,10,0,6,17,0.415,0.566,0.306,0.267,0.00617283950617284,0.949,0,1,275,71,27,0,0
100,250,24,61,10,1,6,34,4,4,33,42,1,5,2,3,5,0.34,0.364,0.268,0.12,0.04,2.5,0,1,195,73,30,1,0
97,333,41,99,16,1,10,55,1,0,24,75,0,4,0,2,18,0.35,0.441,0.356,0.144,0.0103092783505155,1.258,0,1,220,74,28,1,0
105,308,41,74,18,5,3,27,20,8,32,49,0,1,4,1,3,0.313,0.36,0.276,0.12,0.19047619047619,0,1,1,180,69,30,0,0
50,196,29,50,11,0,7,16,4,2,17,18,0,1,2,1,3,0.316,0.418,0.25,0.163,0.08,0.569,0,0,195,68,34,0,1
33,68,10,15,4,0,1,4,0,0,3,24,0,0,7,0,0,0.254,0.324,0.326,0.103,0,0,0,1,205,74,25,1,0
32,62,3,6,0,0,1,6,0,0,1,18,0,0,5,0,1,0.111,0.145,0.116,0.048,0,0.1,0,1,215,74,25,0,0
159,510,87,132,19,8,7,36,49,13,60,93,1,8,8,2,5,0.345,0.369,0.303,0.11,0.308176100628931,0.915,1,1,195,71,28,0,0
64,133,26,36,5,1,1,13,18,0,10,27,1,6,3,1,2,0.347,0.346,0.33,0.075,0.28125,0.745,1,1,190,74,28,1,0
11,11,6,5,1,0,1,4,1,0,1,1,0,0,0,1,0,0.462,0.818,0.4,0.364,0.0909090909090909,0,1,1,195,69,33,1,0
93,113,3,29,8,0,0,8,0,0,3,23,0,0,0,0,2,0.276,0.327,0.322,0.071,0,1,0,1,190,73,35,0,0
48,156,28,39,9,1,8,26,4,0,20,53,0,0,0,1,4,0.333,0.474,0.323,0.224,0.0833333333333333,1.339,0,1,225,75,24,1,0
94,231,37,52,11,3,8,24,16,2,15,64,0,2,8,2,2,0.276,0.403,0.273,0.177,0.170212765957447,0.971,0,1,220,75,26,1,0
156,583,136,153,26,10,41,119,25,10,85,169,0,12,4,7,12,0.364,0.552,0.295,0.29,0.16025641025641,0.925,1,1,200,73,30,0,0
20,37,2,10,3,0,0,1,0,0,0,6,0,0,0,0,1,0.27,0.351,0.323,0.081,0,0,0,1,195,72,25,0,0
29,49,6,7,0,0,1,1,1,0,3,9,0,0,7,0,0,0.192,0.204,0.154,0.061,0.0344827586206897,0.667,0,1,200,74,28,1,0
45,124,18,34,10,0,1,7,1,0,11,16,0,3,0,0,4,0.348,0.379,0.308,0.105,0.0222222222222222,0.961,0,0,195,70,35,1,0
32,74,3,9,2,0,0,3,0,0,2,35,0,0,16,0,1,0.145,0.149,0.231,0.027,0,0.333,0,1,225,78,34,1,0
33,69,2,11,0,1,0,3,0,1,3,33,0,0,3,0,2,0.194,0.188,0.306,0.029,0,0,0,1,205,76,28,0,0
121,487,80,145,31,5,25,94,8,1,39,93,13,2,0,10,8,0.346,0.536,0.317,0.238,0.0661157024793388,0.704,1,1,240,76,30,0,0
31,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,240,76,26,0,0
130,492,80,140,25,4,26,63,7,6,51,114,1,4,3,1,12,0.356,0.51,0.323,0.226,0.0538461538461538,0.663,0,1,240,78,29,1,0
33,124,23,39,12,2,2,16,5,4,12,19,0,3,2,1,2,0.386,0.492,0.356,0.177,0.151515151515152,0.879,0,0,200,71,29,1,0
124,446,83,132,36,0,22,75,2,1,60,93,4,8,0,2,21,0.388,0.525,0.33,0.229,0.0161290322580645,0.831,0,1,240,76,31,1,0
152,557,81,141,30,1,33,116,1,0,75,172,16,7,0,5,10,0.346,0.488,0.303,0.235,0.00657894736842105,0.406,0,1,250,76,32,0,0
33,65,5,18,3,0,1,14,0,0,3,21,0,0,11,0,2,0.309,0.369,0.395,0.092,0,0,0,1,225,75,24,1,0
144,535,65,131,31,1,20,84,2,0,33,106,3,2,0,5,13,0.289,0.419,0.268,0.174,0.0138888888888889,0.6,0,1,225,74,39,0,0
102,269,29,53,10,2,3,23,1,1,24,74,0,2,5,3,9,0.265,0.283,0.256,0.086,0.00980392156862745,0.923,1,1,190,71,34,1,0
153,591,90,147,22,11,10,45,22,5,56,181,3,4,14,3,11,0.317,0.374,0.34,0.125,0.143790849673203,0.644,1,1,198,73,24,1,0
13,26,2,8,0,0,0,2,0,1,1,8,0,0,2,1,0,0.321,0.308,0.421,0,0,0.5,0,0,215,74,28,1,0
89,246,26,55,15,1,5,27,1,2,25,36,0,1,1,0,9,0.298,0.354,0.244,0.13,0.0112359550561798,0,1,1,202,74,28,0,0
159,455,56,135,24,2,10,37,6,7,28,81,1,7,9,4,11,0.344,0.424,0.34,0.127,0.0377358490566038,0.48,0,1,195,71,26,0,0
63,247,44,64,9,4,10,25,20,6,31,59,1,6,3,0,1,0.356,0.449,0.303,0.19,0.317460317460317,1.244,1,1,210,74,25,1,0
131,546,84,162,24,4,6,61,16,6,46,81,0,6,4,5,10,0.355,0.388,0.336,0.092,0.122137404580153,0.572,1,1,195,75,37,1,0
141,462,69,128,32,2,19,75,13,1,49,106,9,4,0,7,7,0.347,0.478,0.317,0.201,0.0921985815602837,0.717,1,1,205,74,27,0,0
113,257,35,63,8,3,7,28,2,1,14,32,0,3,6,1,8,0.291,0.381,0.256,0.136,0.0176991150442478,0.8,1,1,215,76,31,0,0
34,61,3,8,3,0,0,4,0,0,4,24,0,1,9,0,0,0.197,0.18,0.216,0.049,0,0.5,0,1,205,72,27,1,0
155,620,121,158,34,4,32,77,30,4,89,71,2,8,4,2,17,0.355,0.477,0.243,0.223,0.193548387096774,0.868,1,1,200,72,29,1,0
146,500,44,153,24,2,10,48,2,2,48,66,5,12,0,3,13,0.378,0.422,0.335,0.116,0.0136986301369863,0.562,1,1,220,75,28,0,0
104,233,18,63,13,1,3,31,3,0,21,27,3,0,0,1,4,0.329,0.373,0.294,0.103,0.0288461538461538,0.6,0,1,220,72,36,0,0
49,111,15,28,6,1,5,17,0,1,10,26,0,0,1,1,2,0.311,0.459,0.284,0.207,0,0.111,0,1,200,72,28,0,0
37,95,11,22,7,1,1,12,1,1,9,19,3,1,2,1,3,0.302,0.358,0.276,0.126,0.027027027027027,0,0,1,230,73,32,1,0
35,75,6,15,2,0,2,7,1,0,1,26,0,0,5,1,2,0.208,0.307,0.271,0.107,0.0285714285714286,0,0,1,205,75,33,0,0
32,8,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0.125,0.25,0.167,0.125,0,0,1,1,240,76,32,1,0
35,63,3,11,2,0,0,3,0,0,1,17,0,0,6,0,0,0.188,0.206,0.239,0.032,0,0,0,1,215,74,33,1,0
133,483,78,118,26,1,31,99,3,2,80,93,6,6,0,5,11,0.355,0.495,0.239,0.251,0.0225563909774436,0.653,1,1,215,73,26,1,0
136,430,45,114,16,1,12,59,2,1,29,99,0,2,4,3,7,0.312,0.391,0.317,0.126,0.0147058823529412,0.625,0,1,200,72,25,1,0
18,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,0,0,0,0,0,1,280,77,24,0,1
33,59,4,9,2,0,1,6,0,0,4,21,0,1,12,0,0,0.219,0.237,0.216,0.085,0,0,0,1,195,72,30,1,0
125,417,57,99,17,0,18,65,8,2,50,81,1,5,1,3,19,0.324,0.408,0.252,0.17,0.064,0.569,1,1,205,70,28,1,0
145,540,76,178,40,0,12,103,1,0,46,51,6,2,0,7,20,0.38,0.47,0.343,0.141,0.00689655172413793,0.798,1,1,235,74,33,0,1
104,267,37,73,17,1,15,49,8,3,26,55,2,2,0,1,6,0.341,0.513,0.293,0.24,0.0769230769230769,0,0,1,235,78,28,1,0
19,59,2,10,2,0,0,2,0,0,4,9,0,0,0,0,0,0.222,0.203,0.2,0.034,0,0,0,0,185,69,37,1,0
155,546,46,122,24,2,13,67,0,3,45,104,4,1,0,8,19,0.28,0.346,0.249,0.123,0,0.533,0,1,220,73,29,1,0
139,475,55,145,32,1,14,65,4,5,33,44,4,1,5,4,21,0.349,0.465,0.311,0.16,0.0287769784172662,0.733,0,1,205,71,29,1,0
18,61,9,20,4,0,4,12,0,0,7,17,2,1,0,0,2,0.406,0.59,0.4,0.262,0,2,1,1,235,75,22,1,0
140,493,65,139,36,1,18,86,1,1,47,97,10,8,1,4,14,0.351,0.469,0.317,0.187,0.00714285714285714,0.764,0,1,221,71,28,0,0
134,464,60,120,22,1,16,51,2,2,39,92,6,4,2,3,9,0.32,0.414,0.29,0.155,0.0149253731343284,0.498,1,1,230,74,26,0,0
119,378,61,115,20,6,4,37,13,4,19,70,0,14,15,3,6,0.357,0.421,0.362,0.116,0.109243697478992,0.531,0,1,180,70,31,0,0
120,404,46,111,14,2,11,46,11,6,33,61,3,0,1,2,11,0.328,0.401,0.299,0.126,0.0916666666666667,0.868,1,1,210,75,30,0,0
113,369,72,118,25,0,30,75,4,2,58,85,2,3,0,2,10,0.414,0.631,0.344,0.312,0.0353982300884956,0.914,1,1,225,73,30,1,0
30,49,2,8,2,0,0,5,0,0,3,19,0,0,7,0,0,0.212,0.204,0.267,0.041,0,0,0,1,205,75,30,0,0
92,329,33,84,10,0,5,32,2,1,23,41,0,1,0,4,10,0.303,0.331,0.275,0.076,0.0217391304347826,0.928,1,1,215,72,37,1,0
24,38,2,3,0,0,0,2,0,0,4,14,0,0,7,0,0,0.167,0.079,0.125,0,0,0,0,1,190,72,34,1,0
18,42,3,12,4,0,1,10,1,0,6,11,1,1,0,0,1,0.388,0.452,0.367,0.167,0.0555555555555556,0,0,0,235,74,34,0,0
34,19,2,4,0,0,0,1,0,0,0,8,0,0,0,0,0,0.211,0.211,0.364,0,0,0,0,1,220,77,29,1,0
141,445,55,130,20,8,8,46,15,1,43,82,16,3,0,2,8,0.357,0.427,0.342,0.135,0.106382978723404,0.216,0,1,210,71,24,0,0
54,207,35,67,12,2,11,35,1,1,26,38,2,0,0,3,8,0.394,0.56,0.348,0.237,0.0185185185185185,0.496,0,0,230,76,28,1,0
146,525,68,157,25,3,21,86,0,2,40,95,2,2,0,9,17,0.345,0.478,0.325,0.179,0,0.712,1,1,225,74,29,1,0
122,469,46,130,14,0,5,50,3,0,42,44,0,3,1,8,15,0.335,0.339,0.292,0.062,0.0245901639344262,0.211,0,1,190,69,36,1,0
115,344,34,81,14,0,14,44,0,2,39,76,4,2,0,2,17,0.315,0.398,0.262,0.163,0,1.15,1,1,215,74,40,0,1
147,579,105,173,29,0,37,99,9,1,61,58,15,4,0,7,29,0.366,0.541,0.277,0.242,0.0612244897959184,1.155,0,1,240,75,31,1,0
63,133,21,37,8,4,1,20,1,1,25,21,3,0,6,2,3,0.388,0.421,0.319,0.143,0.0158730158730159,0.474,0,1,195,69,34,0,1
121,387,53,99,22,2,14,49,1,1,21,114,2,3,4,3,4,0.297,0.432,0.324,0.176,0.00826446280991736,0.911,1,1,185,72,30,1,0
143,482,86,120,25,2,19,65,18,9,66,98,2,2,3,2,6,0.341,0.427,0.275,0.178,0.125874125874126,1.05,0,1,185,71,31,1,0
99,373,67,103,21,0,16,62,4,1,47,80,1,5,0,3,13,0.362,0.461,0.311,0.185,0.0404040404040404,0.372,1,1,230,75,36,1,0
131,373,45,83,20,3,8,36,11,7,38,87,2,18,5,2,8,0.323,0.357,0.268,0.134,0.083969465648855,0.536,1,1,200,72,26,1,0
142,567,87,152,22,2,16,63,30,8,58,59,5,3,0,3,9,0.338,0.399,0.275,0.131,0.211267605633803,1.126,0,1,175,67,33,0,1
132,410,49,116,23,0,6,40,1,0,48,48,10,10,3,1,7,0.371,0.383,0.308,0.1,0.00757575757575758,0.17,0,1,215,70,32,1,0
101,258,29,67,11,3,5,30,0,0,17,38,0,4,11,4,5,0.311,0.384,0.283,0.124,0,0.632,1,1,185,71,32,0,1
117,367,34,104,19,0,2,38,0,2,27,50,3,2,1,3,10,0.333,0.351,0.321,0.068,0,0.857,0,1,185,70,31,0,0
87,221,23,39,3,0,11,22,0,0,19,79,0,9,3,1,5,0.268,0.339,0.212,0.163,0,1.455,1,1,220,72,31,1,0
150,526,81,137,30,0,23,85,2,2,95,125,6,5,1,8,18,0.374,0.449,0.295,0.188,0.0133333333333333,0.618,1,1,195,72,31,0,1
